Query Name,Rank,TF,Score,Library,Overlapping_Genes,Is_STAT1_Target
IFNa30h_enhancer_genes,1419,ZNF695,1083.0,"ARCHS4 Coexpression,1392;Enrichr Queries,1127;GTEx Coexpression,730",,True
IFNa30h_enhancer_genes,1420,ZNF530,1084.0,"ARCHS4 Coexpression,1580;Enrichr Queries,909;GTEx Coexpression,762",,True
IFNa30h_enhancer_genes,1421,TMF1,1084.0,"ARCHS4 Coexpression,567;GTEx Coexpression,1601",,True
IFNa30h_enhancer_genes,1422,TIGD7,1084.0,"ARCHS4 Coexpression,1387;Enrichr Queries,1335;GTEx Coexpression,531",,True
IFNa30h_enhancer_genes,1423,ZNF692,1085.0,"ARCHS4 Coexpression,1287;Enrichr Queries,667;GTEx Coexpression,1301",,True
IFNa30h_enhancer_genes,1424,ZNF655,1086.0,"ARCHS4 Coexpression,1218;Enrichr Queries,974;GTEx Coexpression,1067",,True
IFNa30h_enhancer_genes,1425,ZSCAN12,1087.0,"ARCHS4 Coexpression,1551;Enrichr Queries,308;GTEx Coexpression,1403",,True
IFNa30h_enhancer_genes,1426,ZKSCAN5,1089.0,"ARCHS4 Coexpression,1528;Enrichr Queries,799;GTEx Coexpression,939",,True
IFNa30h_enhancer_genes,1427,ZNF578,1089.0,"ARCHS4 Coexpression,1531;Enrichr Queries,343;GTEx Coexpression,1393",,True
IFNa30h_enhancer_genes,1428,DLX6,1091.0,"ARCHS4 Coexpression,964;Enrichr Queries,1256;GTEx Coexpression,1052",,True
IFNa30h_enhancer_genes,1429,FAM170A,1092.0,"ARCHS4 Coexpression,1316;Enrichr Queries,619;GTEx Coexpression,1341",,True
IFNa30h_enhancer_genes,1430,SOX18,1092.0,"ARCHS4 Coexpression,1613;Enrichr Queries,738;GTEx Coexpression,926",,True
IFNa30h_enhancer_genes,1431,TIGD6,1094.0,"ARCHS4 Coexpression,1628;Enrichr Queries,294;GTEx Coexpression,1360",,True
IFNa30h_enhancer_genes,1432,ZNF334,1094.0,"ARCHS4 Coexpression,1502;Enrichr Queries,648;GTEx Coexpression,1133",,True
IFNa30h_enhancer_genes,1433,ZNF260,1096.0,"ARCHS4 Coexpression,1360;Enrichr Queries,612;GTEx Coexpression,1315",,True
IFNa30h_enhancer_genes,1434,FOXD4L6,1096.0,"ARCHS4 Coexpression,868;Enrichr Queries,1324",,True
IFNa30h_enhancer_genes,1435,ZBTB47,1096.0,"ARCHS4 Coexpression,878;Enrichr Queries,918;GTEx Coexpression,1493",,True
IFNa30h_enhancer_genes,1436,ZNF233,1097.0,"ARCHS4 Coexpression,1230;Enrichr Queries,705;GTEx Coexpression,1356",,True
IFNa30h_enhancer_genes,1437,YY2,1098.0,"ARCHS4 Coexpression,1612;Enrichr Queries,446;GTEx Coexpression,1236",,True
IFNa30h_enhancer_genes,1438,SLC2A4RG,1098.0,"ARCHS4 Coexpression,949;Enrichr Queries,1325;GTEx Coexpression,1021",,True
IFNa30h_enhancer_genes,1439,ZNF460,1099.0,"ARCHS4 Coexpression,1570;Enrichr Queries,668;GTEx Coexpression,1060",,True
IFNa30h_enhancer_genes,1440,ZNF10,1101.0,"ARCHS4 Coexpression,885;Enrichr Queries,961;GTEx Coexpression,1457",,True
IFNa30h_enhancer_genes,1441,GTF2IRD2B,1101.0,"ARCHS4 Coexpression,1238;Enrichr Queries,1003;GTEx Coexpression,1062",,True
IFNa30h_enhancer_genes,1442,ZNF487,1102.0,"ARCHS4 Coexpression,1278;Enrichr Queries,482;GTEx Coexpression,1545",,True
IFNa30h_enhancer_genes,1443,ZSCAN5A,1105.0,"ARCHS4 Coexpression,1062;Enrichr Queries,1021;GTEx Coexpression,1232",,True
IFNa30h_enhancer_genes,1444,ZNF705A,1105.0,"ARCHS4 Coexpression,682;Enrichr Queries,1340;GTEx Coexpression,1294",,True
IFNa30h_enhancer_genes,1445,ZNF155,1106.0,"ARCHS4 Coexpression,1449;Enrichr Queries,1284;GTEx Coexpression,585",,True
IFNa30h_enhancer_genes,1446,ZBED1,1106.0,"ARCHS4 Coexpression,1318;Enrichr Queries,1399;ReMap ChIP-seq,223;GTEx Coexpression,1484",,True
IFNa30h_enhancer_genes,1447,ZNF28,1107.0,"ARCHS4 Coexpression,1439;Enrichr Queries,330;GTEx Coexpression,1553",,True
IFNa30h_enhancer_genes,1448,ZNF492,1108.0,"ARCHS4 Coexpression,1571;GTEx Coexpression,644",,True
IFNa30h_enhancer_genes,1449,BSX,1108.0,"ARCHS4 Coexpression,824;Enrichr Queries,1382;GTEx Coexpression,1117",,True
IFNa30h_enhancer_genes,1450,HSF2,1108.0,"ARCHS4 Coexpression,1215;Enrichr Queries,693;GTEx Coexpression,1417",,True
IFNa30h_enhancer_genes,1451,MESP1,1109.0,"ARCHS4 Coexpression,1274;Enrichr Queries,1090;GTEx Coexpression,962",,True
IFNa30h_enhancer_genes,1452,ZNF180,1109.0,"ARCHS4 Coexpression,1599;Enrichr Queries,1022;GTEx Coexpression,706",,True
IFNa30h_enhancer_genes,1453,NFIA,1111.0,"ARCHS4 Coexpression,1217;Enrichr Queries,970;GTEx Coexpression,1145",,True
IFNa30h_enhancer_genes,1454,ZNF32,1111.0,"ARCHS4 Coexpression,675;Enrichr Queries,1166;GTEx Coexpression,1492",,True
IFNa30h_enhancer_genes,1455,ZNF280D,1112.0,"ARCHS4 Coexpression,851;Enrichr Queries,1071;GTEx Coexpression,1414",,True
IFNa30h_enhancer_genes,1456,ZNF587,1113.0,"ARCHS4 Coexpression,1069;Enrichr Queries,1051;GTEx Coexpression,1218",,True
IFNa30h_enhancer_genes,1457,PEG3,1113.0,"ARCHS4 Coexpression,1012;GTEx Coexpression,1214",,True
IFNa30h_enhancer_genes,1458,GSX1,1117.0,"ARCHS4 Coexpression,1003;Enrichr Queries,1374;GTEx Coexpression,973",,True
IFNa30h_enhancer_genes,1459,ZNF84,1117.0,"ARCHS4 Coexpression,1107;Enrichr Queries,1136;GTEx Coexpression,1107",,True
IFNa30h_enhancer_genes,1460,ZNF852,1118.0,"ARCHS4 Coexpression,1601;GTEx Coexpression,634",,True
IFNa30h_enhancer_genes,1461,ZNF22,1119.0,"ARCHS4 Coexpression,1256;Enrichr Queries,1182;GTEx Coexpression,919",,True
IFNa30h_enhancer_genes,1462,MTERF2,1120.0,"ARCHS4 Coexpression,839;GTEx Coexpression,1401",,True
IFNa30h_enhancer_genes,1463,SP7,1121.0,"ARCHS4 Coexpression,1505;Enrichr Queries,924;GTEx Coexpression,934",,True
IFNa30h_enhancer_genes,1464,EBF4,1122.0,"ARCHS4 Coexpression,1409;Enrichr Queries,949;GTEx Coexpression,1007",,True
IFNa30h_enhancer_genes,1465,HES6,1122.0,"ARCHS4 Coexpression,1039;Enrichr Queries,1169;GTEx Coexpression,1159",,True
IFNa30h_enhancer_genes,1466,DUXA,1123.0,"ARCHS4 Coexpression,1213;Enrichr Queries,553;GTEx Coexpression,1602",,True
IFNa30h_enhancer_genes,1467,HOXC5,1124.0,"ARCHS4 Coexpression,626;Enrichr Queries,1181;GTEx Coexpression,1565",,True
IFNa30h_enhancer_genes,1468,KLF12,1125.0,"ARCHS4 Coexpression,1223;Enrichr Queries,676;GTEx Coexpression,1475",,True
IFNa30h_enhancer_genes,1469,ZBTB24,1129.0,"ARCHS4 Coexpression,1330;Enrichr Queries,1026;GTEx Coexpression,1030",,True
IFNa30h_enhancer_genes,1470,ZNF747,1129.0,"ARCHS4 Coexpression,1130;Enrichr Queries,1289;GTEx Coexpression,967",,True
IFNa30h_enhancer_genes,1471,ZNF683,1129.0,"ARCHS4 Coexpression,520;Enrichr Queries,1402;GTEx Coexpression,1466",,True
IFNa30h_enhancer_genes,1472,PRDM8,1131.0,"ARCHS4 Coexpression,876;Enrichr Queries,921;GTEx Coexpression,1595",,True
IFNa30h_enhancer_genes,1473,ALX3,1131.0,"ARCHS4 Coexpression,795;Enrichr Queries,1350;GTEx Coexpression,1249",,True
IFNa30h_enhancer_genes,1474,ZNF845,1132.0,"ARCHS4 Coexpression,1582;Enrichr Queries,1154;GTEx Coexpression,660",,True
IFNa30h_enhancer_genes,1475,NR2E3,1132.0,"ARCHS4 Coexpression,1382;Enrichr Queries,882",,True
IFNa30h_enhancer_genes,1476,ZNF177,1132.0,"ARCHS4 Coexpression,1305;Enrichr Queries,1178;GTEx Coexpression,914",,True
IFNa30h_enhancer_genes,1477,SOX5,1132.0,"ARCHS4 Coexpression,1286;Enrichr Queries,508;GTEx Coexpression,1603",,True
IFNa30h_enhancer_genes,1478,ZNF580,1133.0,"ARCHS4 Coexpression,971;Enrichr Queries,1035;GTEx Coexpression,1392",,True
IFNa30h_enhancer_genes,1479,CREB3L2,1135.0,"ARCHS4 Coexpression,828;Enrichr Queries,1027;GTEx Coexpression,1549",,True
IFNa30h_enhancer_genes,1480,POU1F1,1135.0,"ARCHS4 Coexpression,1424;Enrichr Queries,930;GTEx Coexpression,1050",,True
IFNa30h_enhancer_genes,1481,ZNF768,1135.0,"ARCHS4 Coexpression,665;Enrichr Queries,1253;GTEx Coexpression,1486",,True
IFNa30h_enhancer_genes,1482,BARHL1,1135.0,"ARCHS4 Coexpression,1529;Enrichr Queries,1244;GTEx Coexpression,633",,True
IFNa30h_enhancer_genes,1483,C11ORF95,1141.0,"GTEx Coexpression,1141",,True
IFNa30h_enhancer_genes,1484,TCFL5,1142.0,"ARCHS4 Coexpression,1617;Enrichr Queries,1042;GTEx Coexpression,766",,True
IFNa30h_enhancer_genes,1485,ZNF277,1142.0,"ARCHS4 Coexpression,1444;Enrichr Queries,729;GTEx Coexpression,1253",,True
IFNa30h_enhancer_genes,1486,ZNF654,1142.0,"ARCHS4 Coexpression,1583;Enrichr Queries,1001;GTEx Coexpression,843",,True
IFNa30h_enhancer_genes,1487,KAT7,1143.0,"ARCHS4 Coexpression,1091;GTEx Coexpression,1194",,True
IFNa30h_enhancer_genes,1488,ZNF569,1143.0,"ARCHS4 Coexpression,1388;Enrichr Queries,823;GTEx Coexpression,1217",,True
IFNa30h_enhancer_genes,1489,ZNF665,1143.0,"ARCHS4 Coexpression,1175;Enrichr Queries,969;GTEx Coexpression,1285",,True
IFNa30h_enhancer_genes,1490,HOXD12,1143.0,"ARCHS4 Coexpression,1359;Enrichr Queries,1375;GTEx Coexpression,696",,True
IFNa30h_enhancer_genes,1491,ZBTB43,1147.0,"ARCHS4 Coexpression,1368;Enrichr Queries,551;GTEx Coexpression,1522",,True
IFNa30h_enhancer_genes,1492,ZNF667,1147.0,"ARCHS4 Coexpression,987;Enrichr Queries,1328;GTEx Coexpression,1127",,True
IFNa30h_enhancer_genes,1493,NKX63,1148.0,"ARCHS4 Coexpression,1615;GTEx Coexpression,680",,True
IFNa30h_enhancer_genes,1494,ATF6B,1148.0,"ARCHS4 Coexpression,1296;GTEx Coexpression,999",,True
IFNa30h_enhancer_genes,1495,MGA,1148.0,"ARCHS4 Coexpression,1495;Enrichr Queries,538;GTEx Coexpression,1410",,True
IFNa30h_enhancer_genes,1496,ZNF808,1148.0,"ARCHS4 Coexpression,1300;Enrichr Queries,967;GTEx Coexpression,1176",,True
IFNa30h_enhancer_genes,1497,ZSCAN32,1149.0,"ARCHS4 Coexpression,1309;GTEx Coexpression,989",,True
IFNa30h_enhancer_genes,1498,ZNF614,1151.0,"ARCHS4 Coexpression,1326;GTEx Coexpression,975",,True
IFNa30h_enhancer_genes,1499,ZBTB8B,1151.0,"ARCHS4 Coexpression,1156;GTEx Coexpression,1146",,True
IFNa30h_enhancer_genes,1500,HIC1,1152.0,"ARCHS4 Coexpression,1090;Enrichr Queries,948;GTEx Coexpression,1419",,True
IFNa30h_enhancer_genes,1501,ZNF485,1155.0,"ARCHS4 Coexpression,1297;Enrichr Queries,1186;GTEx Coexpression,982",,True
IFNa30h_enhancer_genes,1502,NR5A1,1155.0,"ARCHS4 Coexpression,926;Enrichr Queries,1196;GTEx Coexpression,1343",,True
IFNa30h_enhancer_genes,1503,NOTO,1155.0,"ARCHS4 Coexpression,752;Enrichr Queries,1394;GTEx Coexpression,1320",,True
IFNa30h_enhancer_genes,1504,ZNF428,1158.0,"ARCHS4 Coexpression,1361;Enrichr Queries,796;GTEx Coexpression,1318",,True
IFNa30h_enhancer_genes,1505,ZNF397,1159.0,"ARCHS4 Coexpression,1133;GTEx Coexpression,1184",,True
IFNa30h_enhancer_genes,1506,ZNF112,1159.0,"ARCHS4 Coexpression,1541;GTEx Coexpression,776",,True
IFNa30h_enhancer_genes,1507,ARHGAP35,1160.0,"ARCHS4 Coexpression,857;GTEx Coexpression,1462",,True
IFNa30h_enhancer_genes,1508,ZNF140,1161.0,"ARCHS4 Coexpression,1420;Enrichr Queries,524;GTEx Coexpression,1538",,True
IFNa30h_enhancer_genes,1509,JAZF1,1162.0,"ARCHS4 Coexpression,981;Enrichr Queries,935;GTEx Coexpression,1569",,True
IFNa30h_enhancer_genes,1510,EMX1,1163.0,"ARCHS4 Coexpression,1073;Enrichr Queries,1089;GTEx Coexpression,1328",,True
IFNa30h_enhancer_genes,1511,ZNF300,1164.0,"ARCHS4 Coexpression,1082;Enrichr Queries,983;GTEx Coexpression,1428",,True
IFNa30h_enhancer_genes,1512,POU4F3,1165.0,"ARCHS4 Coexpression,648;Enrichr Queries,1368;GTEx Coexpression,1479",,True
IFNa30h_enhancer_genes,1513,ZNF280C,1169.0,"ARCHS4 Coexpression,1425;Enrichr Queries,769;GTEx Coexpression,1312",,True
IFNa30h_enhancer_genes,1514,ZNF676,1170.0,"ARCHS4 Coexpression,1508;Enrichr Queries,670;GTEx Coexpression,1331",,True
IFNa30h_enhancer_genes,1515,SKIL,1172.0,"ARCHS4 Coexpression,1433;Enrichr Queries,721;GTEx Coexpression,1361",,True
IFNa30h_enhancer_genes,1516,DBX2,1172.0,"ARCHS4 Coexpression,1595;Enrichr Queries,514;GTEx Coexpression,1406",,True
IFNa30h_enhancer_genes,1517,BNC2,1173.0,"ARCHS4 Coexpression,948;Enrichr Queries,1337;GTEx Coexpression,1234",,True
IFNa30h_enhancer_genes,1518,ZNF433,1174.0,"ARCHS4 Coexpression,1331;Enrichr Queries,815;GTEx Coexpression,1376",,True
IFNa30h_enhancer_genes,1519,LHX8,1175.0,"ARCHS4 Coexpression,887;Enrichr Queries,1204;GTEx Coexpression,1434",,True
IFNa30h_enhancer_genes,1520,ZNF410,1175.0,"ARCHS4 Coexpression,1538;Enrichr Queries,563;GTEx Coexpression,1424",,True
IFNa30h_enhancer_genes,1521,ZNF14,1176.0,"ARCHS4 Coexpression,913;Enrichr Queries,1321;GTEx Coexpression,1293",,True
IFNa30h_enhancer_genes,1522,SALL3,1176.0,"ARCHS4 Coexpression,865;Enrichr Queries,1209;GTEx Coexpression,1453",,True
IFNa30h_enhancer_genes,1523,ZNF575,1176.0,"ARCHS4 Coexpression,1443;Enrichr Queries,782;GTEx Coexpression,1304",,True
IFNa30h_enhancer_genes,1524,FEV,1178.0,"ARCHS4 Coexpression,808;Enrichr Queries,1247;GTEx Coexpression,1478",,True
IFNa30h_enhancer_genes,1525,FIGLA,1179.0,"ARCHS4 Coexpression,1064;Enrichr Queries,1346;GTEx Coexpression,1128",,True
IFNa30h_enhancer_genes,1526,ZNF649,1180.0,"ARCHS4 Coexpression,1397;Enrichr Queries,912;GTEx Coexpression,1230",,True
IFNa30h_enhancer_genes,1527,ZNF573,1182.0,"ARCHS4 Coexpression,1562;Enrichr Queries,1079;GTEx Coexpression,904",,True
IFNa30h_enhancer_genes,1528,SAFB2,1182.0,"ARCHS4 Coexpression,1056;GTEx Coexpression,1308",,True
IFNa30h_enhancer_genes,1529,TBX20,1182.0,"ARCHS4 Coexpression,1611;Enrichr Queries,1304;GTEx Coexpression,632",,True
IFNa30h_enhancer_genes,1530,ZNF595,1183.0,"ARCHS4 Coexpression,1108;Enrichr Queries,1258",,True
IFNa30h_enhancer_genes,1531,ZNF679,1184.0,"ARCHS4 Coexpression,1032;Enrichr Queries,1094;GTEx Coexpression,1427",,True
IFNa30h_enhancer_genes,1532,SIX3,1185.0,"ARCHS4 Coexpression,1362;Enrichr Queries,1287;GTEx Coexpression,905",,True
IFNa30h_enhancer_genes,1533,BARX1,1186.0,"ARCHS4 Coexpression,860;Enrichr Queries,1391;GTEx Coexpression,1307",,True
IFNa30h_enhancer_genes,1534,MEIS3,1188.0,"ARCHS4 Coexpression,1578;Enrichr Queries,711;GTEx Coexpression,1274",,True
IFNa30h_enhancer_genes,1535,FOXD1,1190.0,"ARCHS4 Coexpression,935;GTEx Coexpression,1444",,True
IFNa30h_enhancer_genes,1536,ZNF75D,1198.0,"ARCHS4 Coexpression,1148;Enrichr Queries,1275;GTEx Coexpression,1171",,True
IFNa30h_enhancer_genes,1537,ZBTB20,1200.0,"ARCHS4 Coexpression,1173;Enrichr Queries,893;GTEx Coexpression,1535",,True
IFNa30h_enhancer_genes,1538,FOXL1,1201.0,"ARCHS4 Coexpression,1481;Enrichr Queries,743;GTEx Coexpression,1379",,True
IFNa30h_enhancer_genes,1539,ZSCAN16,1204.0,"ARCHS4 Coexpression,1525;Enrichr Queries,1278;GTEx Coexpression,808",,True
IFNa30h_enhancer_genes,1540,ZNF717,1205.0,"ARCHS4 Coexpression,1486;Enrichr Queries,1353;GTEx Coexpression,775",,True
IFNa30h_enhancer_genes,1541,ZNF439,1213.0,"ARCHS4 Coexpression,1078;Enrichr Queries,1091;GTEx Coexpression,1470",,True
IFNa30h_enhancer_genes,1542,BCL6B,1215.0,"ARCHS4 Coexpression,1609;Enrichr Queries,850;GTEx Coexpression,1185",,True
IFNa30h_enhancer_genes,1543,HOXD4,1215.0,"ARCHS4 Coexpression,1092;Enrichr Queries,1087;GTEx Coexpression,1467",,True
IFNa30h_enhancer_genes,1544,MEOX2,1223.0,"ARCHS4 Coexpression,1584;Enrichr Queries,1086;GTEx Coexpression,998",,True
IFNa30h_enhancer_genes,1545,ZNF627,1224.0,"ARCHS4 Coexpression,1573;Enrichr Queries,1009;GTEx Coexpression,1090",,True
IFNa30h_enhancer_genes,1546,DMRT3,1226.0,"ARCHS4 Coexpression,1227;Enrichr Queries,1373;GTEx Coexpression,1078",,True
IFNa30h_enhancer_genes,1547,ZNF518B,1227.0,"ARCHS4 Coexpression,1513;Enrichr Queries,758;GTEx Coexpression,1411",,True
IFNa30h_enhancer_genes,1548,ZNF418,1228.0,"ARCHS4 Coexpression,1332;Enrichr Queries,1140;GTEx Coexpression,1211",,True
IFNa30h_enhancer_genes,1549,ZNF43,1228.0,"ARCHS4 Coexpression,1377;Enrichr Queries,1273;GTEx Coexpression,1035",,True
IFNa30h_enhancer_genes,1550,ZNF479,1229.0,"ARCHS4 Coexpression,1374;Enrichr Queries,805;GTEx Coexpression,1508",,True
IFNa30h_enhancer_genes,1551,BBX,1230.0,"ARCHS4 Coexpression,1585;Enrichr Queries,834;GTEx Coexpression,1271",,True
IFNa30h_enhancer_genes,1552,THAP9,1231.0,"ARCHS4 Coexpression,1469;Enrichr Queries,869;GTEx Coexpression,1355",,True
IFNa30h_enhancer_genes,1553,HOXD3,1232.0,"ARCHS4 Coexpression,1028;Enrichr Queries,1193;GTEx Coexpression,1476",,True
IFNa30h_enhancer_genes,1554,ZNF100,1233.0,"ARCHS4 Coexpression,1479;Enrichr Queries,1146;GTEx Coexpression,1075",,True
IFNa30h_enhancer_genes,1555,MYRF,1235.0,"ARCHS4 Coexpression,1171;GTEx Coexpression,1298",,True
IFNa30h_enhancer_genes,1556,FOXR2,1236.0,"ARCHS4 Coexpression,1224;Enrichr Queries,1311;GTEx Coexpression,1173",,True
IFNa30h_enhancer_genes,1557,PRDM6,1236.0,"ARCHS4 Coexpression,1366;Enrichr Queries,1185;GTEx Coexpression,1157",,True
IFNa30h_enhancer_genes,1558,NEUROG1,1236.0,"ARCHS4 Coexpression,1298;Enrichr Queries,1367;GTEx Coexpression,1043",,True
IFNa30h_enhancer_genes,1559,ZNF670,1237.0,"ARCHS4 Coexpression,1294;Enrichr Queries,1180",,True
IFNa30h_enhancer_genes,1560,ZNF227,1237.0,"ARCHS4 Coexpression,1367;Enrichr Queries,1235;GTEx Coexpression,1110",,True
IFNa30h_enhancer_genes,1561,ZNF727,1239.0,"ARCHS4 Coexpression,1380;GTEx Coexpression,1097",,True
IFNa30h_enhancer_genes,1562,ZNF442,1243.0,"ARCHS4 Coexpression,1428;Enrichr Queries,932;GTEx Coexpression,1370",,True
IFNa30h_enhancer_genes,1563,ZNF682,1246.0,"ARCHS4 Coexpression,1363;Enrichr Queries,1336;GTEx Coexpression,1039",,True
IFNa30h_enhancer_genes,1564,ZBED3,1247.0,"ARCHS4 Coexpression,1346;Enrichr Queries,1059;GTEx Coexpression,1337",,True
IFNa30h_enhancer_genes,1565,MZF1,1255.0,"ARCHS4 Coexpression,1120;Enrichr Queries,1055;GTEx Coexpression,1589",,True
IFNa30h_enhancer_genes,1566,GATA5,1261.0,"ARCHS4 Coexpression,990;Enrichr Queries,1240;GTEx Coexpression,1554",,True
IFNa30h_enhancer_genes,1567,TSHZ2,1263.0,"ARCHS4 Coexpression,1251;Enrichr Queries,1032;GTEx Coexpression,1505",,True
IFNa30h_enhancer_genes,1568,BHLHA9,1267.0,"ARCHS4 Coexpression,1205;GTEx Coexpression,1329",,True
IFNa30h_enhancer_genes,1569,HEY1,1274.0,"ARCHS4 Coexpression,1415;Enrichr Queries,860;GTEx Coexpression,1547",,True
IFNa30h_enhancer_genes,1570,MTERF1,1277.0,"ARCHS4 Coexpression,1608;GTEx Coexpression,945",,True
IFNa30h_enhancer_genes,1571,EVX2,1279.0,"ARCHS4 Coexpression,912;Enrichr Queries,1392;GTEx Coexpression,1534",,True
IFNa30h_enhancer_genes,1572,DMBX1,1281.0,"ARCHS4 Coexpression,1226;Enrichr Queries,1330;GTEx Coexpression,1288",,True
IFNa30h_enhancer_genes,1573,POU3F3,1282.0,"ARCHS4 Coexpression,1174;Enrichr Queries,1303;GTEx Coexpression,1368",,True
IFNa30h_enhancer_genes,1574,ZNF761,1287.0,"ARCHS4 Coexpression,1264;Enrichr Queries,1076;GTEx Coexpression,1520",,True
IFNa30h_enhancer_genes,1575,ZNF33A,1287.0,"ARCHS4 Coexpression,1489;Enrichr Queries,798;GTEx Coexpression,1574",,True
IFNa30h_enhancer_genes,1576,ESX1,1291.0,"ARCHS4 Coexpression,1627;Enrichr Queries,1229;GTEx Coexpression,1017",,True
IFNa30h_enhancer_genes,1577,FEZF2,1292.0,"ARCHS4 Coexpression,1319;Enrichr Queries,1293;GTEx Coexpression,1263",,True
IFNa30h_enhancer_genes,1578,KCNIP3,1293.0,"ARCHS4 Coexpression,1323;GTEx Coexpression,1262",,True
IFNa30h_enhancer_genes,1579,TSHZ3,1294.0,"ARCHS4 Coexpression,1176;Enrichr Queries,1274;GTEx Coexpression,1431",,True
IFNa30h_enhancer_genes,1580,ZNF69,1297.0,"ARCHS4 Coexpression,1494;Enrichr Queries,1380;GTEx Coexpression,1016",,True
IFNa30h_enhancer_genes,1581,ZNF880,1298.0,"ARCHS4 Coexpression,1009;GTEx Coexpression,1586",,True
IFNa30h_enhancer_genes,1582,TCF23,1302.0,"ARCHS4 Coexpression,1475;Enrichr Queries,836;GTEx Coexpression,1596",,True
IFNa30h_enhancer_genes,1583,ZNF268,1303.0,"ARCHS4 Coexpression,1146;Enrichr Queries,1203;GTEx Coexpression,1561",,True
IFNa30h_enhancer_genes,1584,ZNF624,1307.0,"ARCHS4 Coexpression,1501;Enrichr Queries,1133;GTEx Coexpression,1287",,True
IFNa30h_enhancer_genes,1585,NR2E1,1309.0,"ARCHS4 Coexpression,1324;Enrichr Queries,1269;GTEx Coexpression,1335",,True
IFNa30h_enhancer_genes,1586,SOX8,1310.0,"ARCHS4 Coexpression,1594;Enrichr Queries,751;GTEx Coexpression,1584",,True
IFNa30h_enhancer_genes,1587,FOXC2,1310.0,"ARCHS4 Coexpression,1386;Enrichr Queries,980;GTEx Coexpression,1564",,True
IFNa30h_enhancer_genes,1588,TBX18,1311.0,"ARCHS4 Coexpression,1448;Enrichr Queries,1160;GTEx Coexpression,1325",,True
IFNa30h_enhancer_genes,1589,HOXD8,1313.0,"ARCHS4 Coexpression,1427;Enrichr Queries,1102;GTEx Coexpression,1409",,True
IFNa30h_enhancer_genes,1590,NKX26,1315.0,"ARCHS4 Coexpression,1498;GTEx Coexpression,1132",,True
IFNa30h_enhancer_genes,1591,GSX2,1318.0,"ARCHS4 Coexpression,1114;Enrichr Queries,1369;GTEx Coexpression,1471",,True
IFNa30h_enhancer_genes,1592,ZNF816,1320.0,"ARCHS4 Coexpression,1602;GTEx Coexpression,1038",,True
IFNa30h_enhancer_genes,1593,OSR1,1323.0,"ARCHS4 Coexpression,1579;GTEx Coexpression,1066",,True
IFNa30h_enhancer_genes,1594,MKX,1324.0,"ARCHS4 Coexpression,1521;Enrichr Queries,854;GTEx Coexpression,1597",,True
IFNa30h_enhancer_genes,1595,MEOX1,1330.0,"ARCHS4 Coexpression,1626;Enrichr Queries,1280;GTEx Coexpression,1085",,True
IFNa30h_enhancer_genes,1596,DPRX,1339.0,"ARCHS4 Coexpression,1376;Enrichr Queries,1125;GTEx Coexpression,1517",,True
IFNa30h_enhancer_genes,1597,ZNF358,1345.0,"ARCHS4 Coexpression,1477;Enrichr Queries,1013;GTEx Coexpression,1546",,True
IFNa30h_enhancer_genes,1598,SKI,1347.0,"ARCHS4 Coexpression,1460;GTEx Coexpression,1233",,True
IFNa30h_enhancer_genes,1599,FLYWCH1,1347.0,"ARCHS4 Coexpression,1575;GTEx Coexpression,1119",,True
IFNa30h_enhancer_genes,1600,TOPORS,1350.0,"ARCHS4 Coexpression,1400;GTEx Coexpression,1300",,True
IFNa30h_enhancer_genes,1601,TGIF2LY,1351.0,"ARCHS4 Coexpression,1273;Enrichr Queries,1403;GTEx Coexpression,1377",,True
IFNa30h_enhancer_genes,1602,ZSCAN9,1358.0,"ARCHS4 Coexpression,1474;GTEx Coexpression,1241",,True
IFNa30h_enhancer_genes,1603,MSANTD1,1364.0,"ARCHS4 Coexpression,1619;GTEx Coexpression,1108",,True
IFNa30h_enhancer_genes,1604,CENPB,1364.0,"ARCHS4 Coexpression,1466;Enrichr Queries,1117;GTEx Coexpression,1510",,True
IFNa30h_enhancer_genes,1605,ZNF616,1367.0,"ARCHS4 Coexpression,1564;Enrichr Queries,1142;GTEx Coexpression,1395",,True
IFNa30h_enhancer_genes,1606,ZNF322,1368.0,"ARCHS4 Coexpression,1458;GTEx Coexpression,1277",,True
IFNa30h_enhancer_genes,1607,AEBP1,1376.0,"ARCHS4 Coexpression,1293;GTEx Coexpression,1459",,True
IFNa30h_enhancer_genes,1608,ZNF518A,1377.0,"ARCHS4 Coexpression,1568;Enrichr Queries,972;GTEx Coexpression,1591",,True
IFNa30h_enhancer_genes,1609,PRRX1,1378.0,"ARCHS4 Coexpression,1373;Enrichr Queries,1167;GTEx Coexpression,1593",,True
IFNa30h_enhancer_genes,1610,PRRX2,1382.0,"ARCHS4 Coexpression,1563;Enrichr Queries,995;GTEx Coexpression,1588",,True
IFNa30h_enhancer_genes,1611,TIGD4,1384.0,"ARCHS4 Coexpression,1356;Enrichr Queries,1198;GTEx Coexpression,1598",,True
IFNa30h_enhancer_genes,1612,GLIS1,1391.0,"ARCHS4 Coexpression,1566;Enrichr Queries,1239;GTEx Coexpression,1367",,True
IFNa30h_enhancer_genes,1613,OLIG1,1391.0,"ARCHS4 Coexpression,1625;Enrichr Queries,1188;GTEx Coexpression,1359",,True
IFNa30h_enhancer_genes,1614,HMX1,1391.0,"ARCHS4 Coexpression,1231;Enrichr Queries,1393;GTEx Coexpression,1550",,True
